LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,prediction,timestamp
9500,50400.0,63000.0,DebtCon,Other,1.0,0.0,0.0,91.266666667,8.0,22.0,,0.4377533763422921,2025-12-16 14:00:50.741384
9500,36114.0,45654.0,DebtCon,Office,0.0,0.0,0.0,83.333291772,0.0,9.0,25.343478449,0.19209577335743397,2025-12-16 14:00:50.741384
9500,41541.0,57280.0,DebtCon,Other,6.0,0.0,0.0,69.229369351,1.0,10.0,29.160127076,0.033930989655751476,2025-12-16 14:00:50.741384
9500,28750.0,42408.0,HomeImp,Office,0.0,0.0,0.0,115.5749709,1.0,30.0,39.050394794,0.1524831498364905,2025-12-16 14:00:50.741384
9500,47019.0,59413.0,DebtCon,Other,4.0,0.0,0.0,78.02555168,0.0,11.0,31.418132394,0.04500060177010746,2025-12-16 14:00:50.741384
9500,21900.0,35250.0,HomeImp,Mgr,16.0,0.0,0.0,59.866666667,1.0,10.0,,0.8059099084748128,2025-12-16 14:00:50.741384
9500,59494.0,75930.0,HomeImp,Other,0.0,0.0,0.0,98.99850784,0.0,6.0,36.888436373,0.028379100107689424,2025-12-16 14:00:50.741384
9500,42699.0,57680.0,DebtCon,Unknown,10.0,0.0,0.0,114.4929085,1.0,26.0,25.07515295,0.0033411754001536702,2025-12-16 14:00:50.741384
9500,43210.0,59692.0,HomeImp,Other,1.0,1.0,,103.08948312,,13.0,38.704985068,0.041197176821671865,2025-12-16 14:00:50.741384
9500,54612.0,68759.0,HomeImp,Other,9.0,0.0,0.0,89.102838608,0.0,19.0,31.353906936,0.009999806247671484,2025-12-16 14:00:50.741384
9500,,40000.0,HomeImp,Other,10.0,0.0,0.0,36.5,1.0,1.0,,0.915900551326625,2025-12-16 14:00:50.741384
9600,62405.0,69459.0,DebtCon,Other,0.0,0.0,2.0,86.431831744,2.0,18.0,36.260331272,0.14813853638511176,2025-12-16 14:00:50.741384
9600,45158.0,55455.0,DebtCon,Other,15.0,0.0,0.0,82.71313688,0.0,12.0,30.931517996,0.11014558465980596,2025-12-16 14:00:50.741384
9600,64758.0,63646.0,HomeImp,Other,5.0,0.0,0.0,120.64455858,0.0,34.0,35.98492935,0.003895868896008668,2025-12-16 14:00:50.741384
9600,84333.0,201281.0,HomeImp,Self,14.0,0.0,0.0,13.213057261,,7.0,17.825630936,0.020373624826947948,2025-12-16 14:00:50.741384
9600,73000.0,99600.0,HomeImp,ProfExe,4.5,0.0,1.0,93.333333333,1.0,34.0,,0.4786443993833631,2025-12-16 14:00:50.741384
9600,24680.0,43500.0,DebtCon,Other,18.0,0.0,3.0,114.66666667,0.0,19.0,,0.9919916289847954,2025-12-16 14:00:50.741384
9600,50655.0,59502.0,DebtCon,Other,0.0,0.0,0.0,93.432844102,0.0,20.0,37.982353508,0.03960761869460304,2025-12-16 14:00:50.741384
9600,45240.0,60136.0,DebtCon,Other,2.0,0.0,1.0,83.066750905,0.0,19.0,38.454300022,0.15503679222344538,2025-12-16 14:00:50.741384
9700,75566.0,92066.0,DebtCon,Office,14.0,0.0,0.0,94.987922191,0.0,8.0,25.161183475,0.012485358569690581,2025-12-16 14:00:50.741384
9700,45907.0,57507.0,DebtCon,Other,6.0,0.0,0.0,81.229448637,0.0,11.0,29.037574223,0.042330091916616276,2025-12-16 14:00:50.741384
9700,53527.0,58605.0,DebtCon,Office,4.0,0.0,0.0,75.584542581,3.0,12.0,36.709538909,0.005786619031939177,2025-12-16 14:00:50.741384
9700,53000.0,56000.0,DebtCon,Office,2.0,0.0,0.0,75.033333333,5.0,18.0,,0.2693553907227049,2025-12-16 14:00:50.741384
9700,39141.0,48905.0,DebtCon,Other,13.0,0.0,0.0,89.83593974,0.0,11.0,32.4314097,0.5241519897012532,2025-12-16 14:00:50.741384
9700,44652.0,63232.0,DebtCon,Other,9.0,0.0,0.0,102.16551363,0.0,22.0,37.034875874,0.05270084061029458,2025-12-16 14:00:50.741384
9700,63488.0,74374.0,DebtCon,Office,5.0,0.0,0.0,106.58945227,2.0,15.0,26.896012771,0.005015864509917554,2025-12-16 14:00:50.741384
9700,77394.0,86917.0,DebtCon,Office,16.0,0.0,1.0,81.461400461,0.0,9.0,27.705856544,0.017530450231806667,2025-12-16 14:00:50.741384
9700,47000.0,82000.0,HomeImp,Other,,1.0,2.0,96.633333333,,8.0,,0.9828220974730649,2025-12-16 14:00:50.741384
9800,136154.0,203815.0,DebtCon,ProfExe,1.0,0.0,0.0,70.853327642,2.0,23.0,35.8789883,0.012720101129932923,2025-12-16 14:00:50.741384
9800,74962.0,108730.0,HomeImp,ProfExe,4.0,0.0,1.0,76.392416053,1.0,33.0,37.32134756,0.01881620406711228,2025-12-16 14:00:50.741384
9800,36500.0,54000.0,HomeImp,Other,17.0,0.0,1.0,105.66666667,5.0,19.0,,0.9664321697124595,2025-12-16 14:00:50.741384
9800,81199.0,206201.0,HomeImp,Self,12.0,0.0,0.0,2.8207855775,,7.0,21.28386768,0.014392085957556798,2025-12-16 14:00:50.741384
9800,54681.0,74097.0,DebtCon,Other,2.0,0.0,1.0,106.88889374,3.0,18.0,36.618660862,0.08051554297226322,2025-12-16 14:00:50.741384
9800,80267.0,209931.0,HomeImp,Self,14.0,0.0,0.0,0.5071145295,,8.0,19.969628699,0.019674788212272427,2025-12-16 14:00:50.741384
9800,78022.0,103466.0,DebtCon,Mgr,1.0,0.0,0.0,83.835338491,2.0,24.0,37.434615355,0.006574213893172306,2025-12-16 14:00:50.741384
9800,52973.0,65481.0,HomeImp,Other,10.0,0.0,0.0,101.47266767,2.0,33.0,36.878297002,0.018759501408123557,2025-12-16 14:00:50.741384
9800,55330.0,78154.0,HomeImp,Mgr,2.0,0.0,1.0,122.70553687,0.0,23.0,28.896101856,0.008898834685332674,2025-12-16 14:00:50.741384
9800,63891.0,72980.0,DebtCon,ProfExe,7.0,0.0,0.0,32.41493353,2.0,24.0,39.37186986,0.004047546732077578,2025-12-16 14:00:50.741384
9800,47126.0,57365.0,DebtCon,Other,0.0,0.0,1.0,91.141218712,0.0,19.0,38.657640295,0.16476229906871687,2025-12-16 14:00:50.741384
9800,55539.0,73560.0,DebtCon,Office,4.0,0.0,0.0,85.900936244,1.0,14.0,26.331619061,0.003739192183988361,2025-12-16 14:00:50.741384
9900,79379.0,205346.0,HomeImp,Self,14.0,0.0,0.0,20.214194867,,7.0,19.799427915,0.020539170195286244,2025-12-16 14:00:50.741384
9900,72674.0,89909.0,DebtCon,Office,15.0,0.0,1.0,90.957899517,0.0,8.0,27.35463407,0.049474465507481066,2025-12-16 14:00:50.741384
9900,88236.0,104953.0,DebtCon,ProfExe,1.0,0.0,0.0,51.648705242,0.0,2.0,28.622632092,0.06604512932917068,2025-12-16 14:00:50.741384
9900,73804.0,97413.0,DebtCon,ProfExe,5.0,0.0,0.0,107.33302454,0.0,25.0,33.524879599,0.002834379042649779,2025-12-16 14:00:50.741384
9900,28432.0,36605.0,HomeImp,Office,0.0,0.0,0.0,111.53162529,1.0,29.0,37.588195648,0.1610371493257794,2025-12-16 14:00:50.741384
9900,71371.0,84865.0,DebtCon,Mgr,0.0,2.0,0.0,94.805235749,0.0,12.0,38.211305102,0.030653968118239484,2025-12-16 14:00:50.741384
9900,55231.0,78708.0,DebtCon,Office,4.0,0.0,0.0,85.801476116,2.0,15.0,24.594992574,0.0037343596143383584,2025-12-16 14:00:50.741384
9900,84920.0,201713.0,HomeImp,Self,13.0,0.0,0.0,3.0443841399,,8.0,21.05764132,0.012882348610245438,2025-12-16 14:00:50.741384
9900,54961.0,70609.0,DebtCon,Mgr,6.0,,4.0,105.9346916,2.0,11.0,40.70254787,0.03386781778557913,2025-12-16 14:00:50.741384
9900,31244.0,44138.0,HomeImp,Mgr,14.0,0.0,0.0,60.634469798,1.0,9.0,31.688134282,0.14144883368105213,2025-12-16 14:00:50.741384
9900,55342.0,72357.0,DebtCon,Mgr,7.0,,3.0,111.99885488,1.0,11.0,39.870340357,0.02061158972667342,2025-12-16 14:00:50.741384
10000,22000.0,41250.0,HomeImp,Mgr,5.0,0.0,0.0,97.966666667,0.0,21.0,,0.5422563207432645,2025-12-16 14:00:50.741384
10000,86000.0,111000.0,DebtCon,Other,6.5,0.0,1.0,91.966666667,3.0,17.0,,0.5077531882223101,2025-12-16 14:00:50.741384
10000,186000.0,225750.0,HomeImp,ProfExe,2.0,0.0,0.0,75.866666667,,5.0,,0.29752265782326215,2025-12-16 14:00:50.741384
10000,28000.0,73250.0,HomeImp,Other,2.0,0.0,0.0,28.966666667,4.0,12.0,,0.7699515249085533,2025-12-16 14:00:50.741384
10000,57238.0,101500.0,DebtCon,ProfExe,10.0,0.0,0.0,106.83333333,0.0,36.0,,0.0636375482654191,2025-12-16 14:00:50.741384
10000,27000.0,54300.0,HomeImp,Other,0.3,0.0,1.0,91.133333333,0.0,6.0,,0.9911182233283832,2025-12-16 14:00:50.741384
10000,53297.0,74925.0,HomeImp,Other,14.0,0.0,1.0,88.533333333,2.0,15.0,,0.9343570969410565,2025-12-16 14:00:50.741384
10000,34767.0,51000.0,HomeImp,Other,23.0,0.0,1.0,121.73333333,0.0,23.0,,0.8356953315491168,2025-12-16 14:00:50.741384
10000,78000.0,97400.0,HomeImp,ProfExe,1.0,0.0,0.0,72.033333333,1.0,20.0,,0.08417279391780741,2025-12-16 14:00:50.741384
10000,42300.0,,DebtCon,Mgr,11.0,1.0,0.0,31.4,3.0,5.0,,0.9896678620360279,2025-12-16 14:00:50.741384
10000,62000.0,80000.0,DebtCon,Other,5.0,,1.0,97.4,4.0,30.0,,0.304857051101801,2025-12-16 14:00:50.741384
10000,41741.0,56000.0,DebtCon,Office,3.0,0.0,0.0,20.233333333,2.0,6.0,,0.5505642039831795,2025-12-16 14:00:50.741384
10000,46946.0,65000.0,HomeImp,Office,7.2,0.0,1.0,80.1,1.0,12.0,,0.6032048318090368,2025-12-16 14:00:50.741384
10000,99600.0,125500.0,DebtCon,Office,8.0,0.0,0.0,80.1,3.0,21.0,,0.058811020548781595,2025-12-16 14:00:50.741384
10000,13161.0,37700.0,DebtCon,Other,,3.0,0.0,79.1,2.0,9.0,,0.8115175711366948,2025-12-16 14:00:50.741384
10000,65000.0,80000.0,DebtCon,Other,2.0,0.0,0.0,26.366666667,3.0,2.0,,0.7458001943449366,2025-12-16 14:00:50.741384
10000,50070.0,60670.0,HomeImp,Other,5.0,2.0,0.0,15.233333333,0.0,1.0,,0.9674768803562881,2025-12-16 14:00:50.741384
10000,,,Unknown,Other,15.0,2.0,2.0,108.93333333,3.0,31.0,,0.9991643210283784,2025-12-16 14:00:50.741384
10000,66399.0,78000.0,Unknown,ProfExe,0.9,0.0,0.0,112.6,0.0,15.0,,0.3696037600669362,2025-12-16 14:00:50.741384
10000,90700.0,123370.0,DebtCon,ProfExe,15.0,2.0,0.0,90.3,1.0,4.0,,0.6781023125134521,2025-12-16 14:00:50.741384
10000,48769.0,65328.0,DebtCon,Office,4.0,0.0,1.0,104.69524068,3.0,12.0,39.049359218,0.023504893196123654,2025-12-16 14:00:50.741384
10000,36000.0,68800.0,DebtCon,Other,13.0,0.0,0.0,118.66666667,6.0,15.0,,0.7078565525997371,2025-12-16 14:00:50.741384
10000,41949.0,51684.0,DebtCon,Other,15.0,0.0,0.0,84.123450947,0.0,12.0,31.267318776,0.2773136493346626,2025-12-16 14:00:50.741384
10100,32608.0,47377.0,HomeImp,Other,9.0,0.0,0.0,67.38706567,0.0,3.0,35.690193036,0.7375824504273585,2025-12-16 14:00:50.741384
10100,,25300.0,DebtCon,Other,,1.0,0.0,122.3,1.0,5.0,,0.9495736881567362,2025-12-16 14:00:50.741384
10100,81263.0,98536.0,DebtCon,Mgr,1.0,0.0,0.0,73.160447708,1.0,23.0,38.331255722,0.004262225520314501,2025-12-16 14:00:50.741384
10100,137299.0,200339.0,DebtCon,ProfExe,0.0,0.0,0.0,66.357590464,2.0,23.0,35.2377013,0.009497809811197183,2025-12-16 14:00:50.741384
10100,73174.0,91101.0,DebtCon,Office,14.0,0.0,0.0,77.117090664,0.0,8.0,25.042596687,0.013662379031750865,2025-12-16 14:00:50.741384
10100,49683.0,55728.0,DebtCon,Other,0.0,0.0,0.0,91.095794879,0.0,20.0,37.133107539,0.06453261487470452,2025-12-16 14:00:50.741384
10100,63283.0,82912.0,HomeImp,Other,0.0,0.0,0.0,99.816258251,1.0,7.0,38.370539706,0.02068906799231954,2025-12-16 14:00:50.741384
10100,55738.0,73266.0,DebtCon,Office,5.0,0.0,0.0,85.635235028,1.0,14.0,24.534325065,0.00421916925145306,2025-12-16 14:00:50.741384
10200,82630.0,99250.0,DebtCon,Other,1.0,0.0,0.0,107.52855981,1.0,32.0,40.280974865,0.006623517107298348,2025-12-16 14:00:50.741384
10200,51108.0,68673.0,DebtCon,Mgr,6.0,,,116.67936716,,23.0,42.775643911,0.0012292686374244413,2025-12-16 14:00:50.741384
10200,84196.0,91642.0,DebtCon,Other,1.0,0.0,0.0,104.83507193,1.0,32.0,38.376112633,0.0057183763050775,2025-12-16 14:00:50.741384
10200,52310.0,74117.0,DebtCon,Other,13.0,0.0,3.0,118.69578554,2.0,23.0,,0.9616316649303325,2025-12-16 14:00:50.741384
10200,77571.0,102732.0,HomeImp,ProfExe,6.0,0.0,0.0,100.62966346,0.0,34.0,37.361513569,0.0018255544345702366,2025-12-16 14:00:50.741384
10200,54900.0,79000.0,DebtCon,Office,14.0,0.0,0.0,113.63333333,0.0,24.0,,0.2326482171233263,2025-12-16 14:00:50.741384
10200,46140.0,56206.0,DebtCon,Unknown,8.0,1.0,0.0,115.78062817,1.0,25.0,22.313705147,0.01124848460392527,2025-12-16 14:00:50.741384
10200,48670.0,90444.0,HomeImp,Other,,1.0,1.0,89.355474878,,7.0,39.15104729,0.30715294929403375,2025-12-16 14:00:50.741384
10200,34522.0,43076.0,HomeImp,Other,9.0,0.0,0.0,92.907548338,0.0,3.0,36.845356693,0.7381795360666652,2025-12-16 14:00:50.741384
10200,79257.0,105912.0,HomeImp,ProfExe,3.0,0.0,0.0,95.35537249,0.0,33.0,39.391365195,0.0018928612645220419,2025-12-16 14:00:50.741384
10300,70147.0,122124.0,HomeImp,Other,1.0,0.0,0.0,58.895685895,0.0,7.0,57.995018623,0.8184336734107405,2025-12-16 14:00:50.741384
10300,79243.0,89840.0,DebtCon,Office,16.0,0.0,0.0,87.825346176,0.0,9.0,24.479373218,0.004827792446578578,2025-12-16 14:00:50.741384
10300,58572.0,75946.0,DebtCon,Office,5.0,0.0,0.0,85.010052857,2.0,14.0,27.769438937,0.005154250134430687,2025-12-16 14:00:50.741384
10300,45275.0,62724.0,HomeImp,Other,11.0,0.0,1.0,109.32463871,3.0,34.0,37.291824994,0.057252177838679356,2025-12-16 14:00:50.741384
10300,82889.0,97189.0,DebtCon,Mgr,2.0,0.0,0.0,82.507446213,2.0,24.0,39.53698719,0.00522492281085885,2025-12-16 14:00:50.741384
10300,39893.0,55000.0,DebtCon,Other,1.5,0.0,1.0,99.433333333,2.0,32.0,,0.854974133194273,2025-12-16 14:00:50.741384
10300,44941.0,60694.0,DebtCon,Other,2.0,0.0,0.0,85.681205116,0.0,20.0,39.53639781,0.05057441087853863,2025-12-16 14:00:50.741384
10400,62442.0,73197.0,DebtCon,ProfExe,8.0,0.0,0.0,47.610677633,1.0,24.0,38.88482776,0.00477668404111167,2025-12-16 14:00:50.741384
10400,37233.0,52320.0,DebtCon,Other,15.0,0.0,0.0,88.677328625,0.0,11.0,31.056436786,0.27439936455436287,2025-12-16 14:00:50.741384
10400,42714.0,72322.0,DebtCon,Other,12.0,0.0,0.0,105.07480159,6.0,15.0,41.262353472,0.08596277310510039,2025-12-16 14:00:50.741384
10500,60145.0,63268.0,HomeImp,Other,4.0,0.0,0.0,122.49607792,0.0,34.0,36.736870753,0.0073508203654439165,2025-12-16 14:00:50.741384
10500,64331.0,65040.0,HomeImp,Other,4.0,0.0,0.0,66.541057817,1.0,20.0,42.332124341,0.028371169745179947,2025-12-16 14:00:50.741384
10500,53537.0,66674.0,DebtCon,Office,4.0,0.0,0.0,83.503094799,2.0,11.0,37.098413449,0.003939788865739446,2025-12-16 14:00:50.741384
10500,57880.0,66802.0,DebtCon,Other,2.0,0.0,0.0,94.598425262,8.0,21.0,45.464765837,0.8682060402069193,2025-12-16 14:00:50.741384
10500,41500.0,56247.0,DebtCon,Other,8.0,0.0,1.0,70.033333333,2.0,24.0,,0.7603442858021925,2025-12-16 14:00:50.741384
10500,69656.0,88198.0,DebtCon,Office,15.0,0.0,0.0,97.319406172,0.0,8.0,27.322396546,0.015791482844329397,2025-12-16 14:00:50.741384
10500,89000.0,268000.0,HomeImp,ProfExe,,4.0,,120.8,2.0,15.0,,0.7488818062888853,2025-12-16 14:00:50.741384
10500,42003.0,53754.0,DebtCon,Other,16.0,0.0,0.0,84.551104187,0.0,12.0,32.342959321,0.2215432882297908,2025-12-16 14:00:50.741384
10500,76729.0,102287.0,HomeImp,ProfExe,5.0,0.0,0.0,89.062698773,1.0,33.0,38.447658863,0.003757071511665173,2025-12-16 14:00:50.741384
10500,55267.0,65160.0,DebtCon,Other,1.0,0.0,0.0,108.27542318,8.0,22.0,47.079285365,0.9791608156789927,2025-12-16 14:00:50.741384
10500,47483.0,53877.0,DebtCon,Unknown,9.0,0.0,0.0,117.05239472,0.0,26.0,21.446281709,0.0032851914109566943,2025-12-16 14:00:50.741384
10600,47701.0,66500.0,DebtCon,Other,10.0,0.0,0.0,103.01428965,0.0,23.0,37.310006097,0.05445164665082094,2025-12-16 14:00:50.741384
10600,80386.0,106526.0,HomeImp,ProfExe,1.0,0.0,0.0,64.066735538,1.0,19.0,34.104697064,0.004478581388860917,2025-12-16 14:00:50.741384
10600,39061.0,50225.0,DebtCon,Other,15.0,0.0,0.0,77.114285108,0.0,12.0,32.587465652,0.3212333915695797,2025-12-16 14:00:50.741384
10600,61294.0,82646.0,DebtCon,ProfExe,5.0,0.0,4.0,87.859169291,2.0,13.0,36.395148149,0.0791305831544348,2025-12-16 14:00:50.741384
10600,46589.0,64559.0,HomeImp,Other,8.0,0.0,0.0,85.230876487,2.0,33.0,40.451392536,0.014820895427260018,2025-12-16 14:00:50.741384
10600,82365.0,100272.0,DebtCon,ProfExe,3.0,1.0,0.0,122.48359427,0.0,26.0,33.651646949,0.015648459468454765,2025-12-16 14:00:50.741384
10600,81151.0,200459.0,HomeImp,Self,14.0,0.0,0.0,9.5341427099,,7.0,21.223213992,0.019499658502558845,2025-12-16 14:00:50.741384
10600,22000.0,35200.0,DebtCon,Mgr,13.0,0.0,0.0,90.333333333,5.0,14.0,,0.9072563560702491,2025-12-16 14:00:50.741384
10600,56814.0,66692.0,DebtCon,Mgr,10.0,0.0,0.0,107.37405519,1.0,18.0,32.625687041,0.011351122723485287,2025-12-16 14:00:50.741384
10600,136820.0,201820.0,DebtCon,ProfExe,2.0,0.0,0.0,68.353056056,1.0,22.0,38.0722099,0.007470763077600242,2025-12-16 14:00:50.741384
10600,43676.0,61576.0,DebtCon,Other,6.0,0.0,0.0,84.839126053,1.0,10.0,30.868137501,0.027704903915419493,2025-12-16 14:00:50.741384
10600,66590.0,77465.0,HomeImp,Other,1.0,1.0,0.0,110.77162319,0.0,6.0,39.735785258,0.07681611489379357,2025-12-16 14:00:50.741384
10600,73844.0,107640.0,HomeImp,ProfExe,3.0,0.0,0.0,92.979490511,0.0,34.0,37.319289307,0.001905750555307037,2025-12-16 14:00:50.741384
10600,80397.0,203341.0,HomeImp,Self,14.0,0.0,0.0,11.963733283,,7.0,18.732089739,0.02501458297777789,2025-12-16 14:00:50.741384
10600,83217.0,101359.0,DebtCon,Mgr,1.0,0.0,0.0,54.746622005,2.0,24.0,40.76038718,0.005964864402672294,2025-12-16 14:00:50.741384
10600,56352.0,75277.0,DebtCon,Office,5.0,0.0,0.0,98.377278192,2.0,15.0,26.242394307,0.005319571968006801,2025-12-16 14:00:50.741384
10600,58701.0,67967.0,DebtCon,Mgr,10.0,0.0,0.0,116.53228926,1.0,19.0,31.540218257,0.012344472023009603,2025-12-16 14:00:50.741384
10700,85198.0,107044.0,HomeImp,ProfExe,0.0,0.0,0.0,66.758325469,0.0,19.0,36.846466819,0.004224155635845576,2025-12-16 14:00:50.741384
10700,83650.0,203720.0,HomeImp,Self,11.0,0.0,0.0,13.588693962,,8.0,19.587710546,0.012452458259657554,2025-12-16 14:00:50.741384
10700,55043.0,68609.0,DebtCon,Other,2.0,0.0,0.0,46.272175955,1.0,17.0,25.448844532,0.013790644930597932,2025-12-16 14:00:50.741384
10700,73996.0,92766.0,DebtCon,Office,15.0,0.0,1.0,102.14742858,0.0,9.0,25.3840627,0.025807952262435162,2025-12-16 14:00:50.741384
10700,41144.0,59375.0,DebtCon,Other,2.0,0.0,0.0,73.6,1.0,18.0,,0.4528744014502456,2025-12-16 14:00:50.741384
10700,50210.0,64838.0,HomeImp,Other,9.0,0.0,0.0,95.039168276,2.0,34.0,40.396233444,0.011905215601530971,2025-12-16 14:00:50.741384
10700,51224.0,70399.0,DebtCon,Mgr,5.0,,,110.67744165,,23.0,42.939294407,0.0022976095376372463,2025-12-16 14:00:50.741384
10800,64305.0,107374.0,DebtCon,ProfExe,9.0,0.0,0.0,97.861325762,0.0,36.0,36.996385659,0.0033937236021249484,2025-12-16 14:00:50.741384
10800,80203.0,98731.0,DebtCon,Other,4.0,0.0,0.0,113.42514573,2.0,31.0,41.474073805,0.009517593626076043,2025-12-16 14:00:50.741384
10800,75000.0,87400.0,HomeImp,Other,7.0,1.0,0.0,101.46666667,2.0,19.0,,0.7588900082142367,2025-12-16 14:00:50.741384
10800,52600.0,66700.0,DebtCon,ProfExe,2.0,0.0,0.0,110.56666667,5.0,26.0,,0.33519764989062656,2025-12-16 14:00:50.741384
10800,75378.0,86060.0,DebtCon,Mgr,6.0,0.0,0.0,102.66507078,0.0,23.0,30.09500969,0.006832439400735067,2025-12-16 14:00:50.741384
10800,194485.0,228670.0,HomeImp,ProfExe,1.0,0.0,0.0,75.458150356,,4.0,28.370130884,0.028565530074775344,2025-12-16 14:00:50.741384
10800,61791.0,78361.0,DebtCon,Office,5.0,0.0,0.0,94.518067782,2.0,15.0,28.088524645,0.0056622351404185265,2025-12-16 14:00:50.741384
10800,83441.0,92148.0,DebtCon,Mgr,5.0,0.0,0.0,119.14584404,1.0,26.0,40.978635322,0.005975199841912508,2025-12-16 14:00:50.741384
10800,49953.0,75322.0,DebtCon,Other,0.0,0.0,0.0,58.892731331,8.0,21.0,23.875946186,0.058782987531952796,2025-12-16 14:00:50.741384
10800,67171.0,82138.0,HomeImp,Other,2.0,0.0,0.0,89.124526305,0.0,6.0,38.8031464,0.027036552321006612,2025-12-16 14:00:50.741384
10800,42191.0,57224.0,DebtCon,Other,15.0,0.0,0.0,68.810826166,0.0,11.0,30.518229752,0.10612681974920504,2025-12-16 14:00:50.741384
10900,86754.0,110000.0,DebtCon,ProfExe,13.0,0.0,2.0,103.43333333,0.0,19.0,,0.29393508189533163,2025-12-16 14:00:50.741384
10900,57494.0,66704.0,DebtCon,Mgr,6.0,,,115.31274905,,24.0,39.510985743,0.0006134591141007215,2025-12-16 14:00:50.741384
10900,,16365.0,HomeImp,Other,,0.0,0.0,59.548702675,1.0,2.0,24.195903631,0.5876318526953686,2025-12-16 14:00:50.741384
10900,45028.0,61014.0,DebtCon,Other,10.0,0.0,0.0,72.494660925,0.0,23.0,35.667645974,0.054897309390458816,2025-12-16 14:00:50.741384
10900,49352.0,56529.0,DebtCon,Other,7.0,0.0,1.0,78.833617625,2.0,23.0,36.174955236,0.05672119340075938,2025-12-16 14:00:50.741384
11000,52602.0,61496.0,DebtCon,Other,13.0,0.0,0.0,107.34006616,0.0,22.0,37.699108592,0.15533425693128952,2025-12-16 14:00:50.741384
11000,48538.0,63805.0,DebtCon,Other,9.0,0.0,0.0,88.606023456,0.0,22.0,38.026151095,0.05918100955808285,2025-12-16 14:00:50.741384
11000,50716.0,61492.0,DebtCon,Other,3.0,0.0,1.0,90.230329762,0.0,20.0,38.255862022,0.1643532794787432,2025-12-16 14:00:50.741384
11000,49000.0,66922.0,DebtCon,Other,11.0,0.0,2.0,91.0,3.0,32.0,,0.9017333940999812,2025-12-16 14:00:50.741384
11000,15129.0,29375.0,DebtCon,Office,6.0,0.0,1.0,102.43333333,0.0,17.0,,0.948115829954125,2025-12-16 14:00:50.741384
11000,74596.0,98000.0,HomeImp,ProfExe,6.0,0.0,0.0,108.53333333,1.0,27.0,,0.06419468830151555,2025-12-16 14:00:50.741384
11000,54100.0,70438.0,DebtCon,Self,2.0,3.0,1.0,115.6,1.0,25.0,,0.9796531395454628,2025-12-16 14:00:50.741384
11000,53700.0,68000.0,DebtCon,Mgr,6.0,0.0,0.0,101.5,0.0,13.0,,0.2154514472436246,2025-12-16 14:00:50.741384
11000,122751.0,140000.0,DebtCon,Other,5.0,0.0,0.0,116.7,2.0,30.0,,0.9304518984691018,2025-12-16 14:00:50.741384
11000,43614.0,60831.0,DebtCon,Other,3.0,0.0,2.0,84.444746145,0.0,20.0,36.673648152,0.1460254449938439,2025-12-16 14:00:50.741384
11000,50178.0,64427.0,DebtCon,Other,5.0,0.0,0.0,67.636289053,1.0,11.0,28.689928357,0.020698298019517152,2025-12-16 14:00:50.741384
11000,77723.0,107245.0,HomeImp,ProfExe,5.0,0.0,0.0,115.55852962,0.0,26.0,26.91192966,0.0025053504425340575,2025-12-16 14:00:50.741384
11000,49000.0,68000.0,HomeImp,Other,2.0,2.0,3.0,9.1,3.0,15.0,,0.9941153916489589,2025-12-16 14:00:50.741384
11100,59232.0,71157.0,DebtCon,Mgr,5.0,,,108.21716051,,24.0,40.091831822,0.0010666919719944273,2025-12-16 14:00:50.741384
11100,72402.0,86584.0,DebtCon,Mgr,8.0,0.0,0.0,102.97207872,0.0,22.0,29.655713203,0.008116617496095203,2025-12-16 14:00:50.741384
11100,27861.0,47737.0,HomeImp,Other,8.0,0.0,0.0,89.492116658,0.0,4.0,34.050949362,0.4713310185355441,2025-12-16 14:00:50.741384
11100,82329.0,100139.0,HomeImp,ProfExe,5.0,0.0,0.0,108.53256364,0.0,26.0,26.099258701,0.002175551740091431,2025-12-16 14:00:50.741384
11100,80922.0,95105.0,DebtCon,Other,3.0,0.0,0.0,90.881292261,2.0,31.0,38.120810575,0.008038032292993071,2025-12-16 14:00:50.741384
11100,68784.0,85464.0,Unknown,ProfExe,2.0,0.0,0.0,117.9983043,0.0,14.0,36.044251755,0.010190778523820245,2025-12-16 14:00:50.741384
11100,105226.0,122901.0,DebtCon,Unknown,3.0,0.0,0.0,113.68878037,1.0,26.0,33.896642978,0.0020948253714819245,2025-12-16 14:00:50.741384
11100,52900.0,91741.0,HomeImp,Other,,1.0,1.0,93.110352698,,8.0,40.761453071,0.3172278846264325,2025-12-16 14:00:50.741384
11100,35782.0,45550.0,HomeImp,Other,8.0,0.0,0.0,109.28434579,0.0,3.0,36.159805919,0.6115760804627172,2025-12-16 14:00:50.741384
11100,43167.0,60209.0,DebtCon,Other,3.0,0.0,1.0,80.368196976,0.0,20.0,37.490798825,0.19530893238385313,2025-12-16 14:00:50.741384
11100,50350.0,58837.0,DebtCon,Other,6.0,0.0,0.0,80.843216818,0.0,10.0,28.793166271,0.04586337405635835,2025-12-16 14:00:50.741384
11200,56877.0,65125.0,HomeImp,Other,6.0,2.0,0.0,12.176928574,0.0,1.0,33.241218883,0.3591786779664103,2025-12-16 14:00:50.741384
11200,68990.0,81922.0,DebtCon,Mgr,12.0,0.0,1.0,120.88581123,2.0,23.0,43.159875329,0.10574027304336722,2025-12-16 14:00:50.741384
